text,username,timestamp
"Anybody want to educate little matt! Maybe tell him that the older ones paid their mortgages off and paid tax/national insurance their whole lives, what he is paying for are illegal immigrants who haven’t paid in a penny in and getting healthcare/food/shelter! What a buffoon 🤣🤣",lyncey 🇬🇧 yorkshire 💋,Sat Aug 19 08:44:10 +0000 2023
"Rent =512
Council Tax -Nil (Exemption for now)
Energy (included in Rent)
Water (Included in Rent)
TV license (Included in Rent)
Transportation (110£)
Wifi/mobile date (15£)
Groceries (70-80)
Clothing (I have enough for now)
Entertainment (20£)",Osinachi,Sun Jul 16 10:49:12 +0000 2023
"I’ll show him the 

Council tax bill 
The gas’s bill 
The electricity bill 
The water bill 
The TV license 

Man won’t be huffing and puffing there for free",Mohamud Salhan,Tue Oct 05 09:00:25 +0000 2021
"People forget that when you rent a property it isn’t ONLY rent you have to pay for!!

Household bills:
TV licence
Gas
Electric
Water
Council Tax
Broadband
A TV package of some kind (Sky, BT or Virgin)

Then there’s food shopping which adds up quickly!!!

Then you have to think",Photographer,Sun Jan 27 12:49:44 +0000 2019
Bought my Laptop. Paid the tax. Paid for Netflix. Paid for Internet connection. Paid the Vat on that too. I also pay for my electricity. Pay the VAT on that too. They think I will pay Tubridy wage too???? Never. I have paid for what I watch already. No interest in fair City ta.,Mal-Paull,Mon Aug 05 09:52:53 +0000 2019
#counciltax rent and council tax should be frozen during this period end of and as for tv licence they can go suck a fuck as i dont use any bbc channels,Adam Middleton,Thu Apr 02 07:19:35 +0000 2020
"I very much agree with this and would go further - I'd like my energy to be municipal, so I pay for it with my council tax bill as I do for water.  Broadband, too.",Auntie Syzygy,Wed Mar 27 09:23:01 +0000 2024
"Rent - £1500
Council tax - £150
All Utilities - £350 (3rd party means energy/water usage will go up)
Wifi/Netflix/Prime - £70
Actual Cost of Renting - £2,070

3rd party pays £800, owner of house pays £1,270",Dave,Fri Feb 09 09:37:19 +0000 2024
"Steve in Leeds pays £30,000 a year in income tax and says he is ""fed up"" of the Government ""telling him to help immigrants"".

""The Conservative party has become the Labour party with a blue tie.""

@iancollinsuk https://t.co/442FgZG2EE",Talk,Fri Nov 18 15:06:16 +0000 2022
"If you’re having a hard time paying for your bills, make sure to check if you can get extra help or money.

We can help you find a way forward ⤵️
https://t.co/Dmpf8m7jiJ https://t.co/mYl121DSdQ",Citizens Advice Leeds,Wed Jul 10 09:10:51 +0000 2024
"🤣🤣🤣🤣🤣🙄

Just had a call from the Housing Office
And guess where I'm going?
In the next street!!
Rent, Council tax, Water, Gas, Electric will
be paid. I am paying everything myself here
Just utter madness..",Duchess Taya of England,Fri Mar 08 16:58:31 +0000 2024
"@NIUKCommunity Leeds 

Rent - £500
Council Tax - Nil 
Energy - included in rent 
Water - included in rent 
TV license - Nil 
Transportation - £53 (first bus)
Wifi/mobile date - £36
Groceries - £150
Clothing - don’t shop monthly 
Entertainment - £45

Total £784",Masvinci,Sun Jul 16 17:10:11 +0000 2023
"* Income tax
* National Insurance contr @9% (Just another word for more tax)
* Road Tax
* Councill Tax
* TV license (Another fancy way of saying TV tax)
*Value added tax (VAT on all the food we buy 
* Student loans with interests

We are being screwed",Mohamud Salhan,Mon Sep 06 09:11:49 +0000 2021
"@Jeremy_Hunt Brilliant news people of Bramley, you now have access to a basic human necessity that you’ve been paying through the teeth for via your taxes and water bills for the past 30+ years.

Don’t forget to vote.",chriiiisman,Wed Jul 03 17:17:13 +0000 2024
"Rent/Mortgage
Gas
Electric
Water 
Council Tax
Home insurance
Depending on where you live service charge 
TV Licence 
Broadband &amp; Phone 
That’s all before you factor in:
Mobile phone 
Food
Car payments 
Repairs and maintenance 
Travel 
Savings  
Gym membership 
🤮🤮🤮🤮",ASHLEIGH LOUISE,Fri Oct 25 12:08:26 +0000 2019
"The TV license letters are banter

Apparently enforcement officers have been instructed to come to my new house and I may be prosecuted for not having a TV license. This is for my new house that I don’t live in, don’t have a TV in, nor does the house have electric 😂😂😂",Shaughna Phillips,Tue Aug 30 13:07:46 +0000 2022
Council tax? Water? Electric? Heating? Internet? TV license? Phones aren't £15/m btw. Belongings? Toiletries? Medications? Avocados?,Nat,Tue Mar 02 15:41:10 +0000 2021
"Just been on the phone to my niece in W. Yorkshire (2.5 hours). 🤦
We got talking about rising costs etc. We're both in the same band for council tax and her council tax is £5 less a month than mine. However,
she does pay £54 a month for water rates on top for crap water.",Anniesk🏴󠁧󠁢󠁳󠁣󠁴󠁿,Tue Mar 19 19:48:13 +0000 2024
"There are certain things that should be paid first each month - rent or mortgage and then council tax

Your water cannot be cut off legally - so offer £1 per month if you cannot afford more, same with other bills such as credit cards, loans etc - it's legal to do this if you are",All tories out-blue/red & yellow,Mon Sep 06 12:59:43 +0000 2021
"@destinysharles Absolutely definitely in our case. 

No council tax, no water rates. Monthly outgoings are a couple of hundred for electric. This time last year we were paying £860 a month rent to a fecking useles landlord! Plus all the bills. Owning our own house has changed our lives. https://t.co/mPDzrBqd0F",Ryder 🇮🇪 🇪🇺,Sun Jul 31 13:04:57 +0000 2022
"Rent =512
Council Tax -Nil (Exemption for now)
Energy (included in Rent)
Water (Included in Rent)
TV license (Included in Rent)
Transportation (110£)
Wifi/mobile date (15£)
Groceries (70-80)
Clothing (I have enough for now)
Entertainment (20£)",Osinachi,Sun Jul 16 10:49:12 +0000 2023
"You 2face already 
Bbc tv license fee 
It's not license fee
 it's a secret tax U worded it as license but really it's a tax 
And bbc sick takeing families 2prison who could not put food on the table 2live.
Bbc no better then post office scam and gas/electric/water sick fucks",Marcus🐦,Sun Jul 14 01:24:50 +0000 2024
"TV licence 44p per day
Electricity Standing Charge 53p per day
Gas standing charge 30p per day
Council Tax £5.65 per day

So you need to spend £6.92 per day BEFORE you heat your house, turn on the TV or lighting your home or putting bins out.

UK - you are being milked. Rinsed.",freebooting stevie,Mon Dec 04 11:59:34 +0000 2023
Bought my Laptop. Paid the tax. Paid for Netflix. Paid for Internet connection. Paid the Vat on that too. I also pay for my electricity. Pay the VAT on that too. They think I will pay Tubridy wage too???? Never. I have paid for what I watch already. No interest in fair City ta.,Mal-Paull,Mon Aug 05 09:52:53 +0000 2019
"I very much agree with this and would go further - I'd like my energy to be municipal, so I pay for it with my council tax bill as I do for water.  Broadband, too.",Auntie Syzygy,Wed Mar 27 09:23:01 +0000 2024
"Thames Water want £228 per month
British gas want £600 per month
Tv licence want 40+ per month
Bt want £108 per month ( I need my phone/Internet as its my life line)
2 of my children get £10 top each the months I can afford.
I support 5 people and get help with 3 of us from UC.",Lina,Sat Jul 13 10:26:57 +0000 2024
"Rent— £1,300
Council Tax — let me ask my husband 
Energy— £500
Water— £150
TV license -£0
Transportation- £0, I work from home
Wifi/mobile date— £200
Groceries— £700
Clothing —£500
Entertainment —I’m an introvert 

🌚🌚",Opeyemi Feyisike 🧣🧣,Sun Jul 16 19:07:17 +0000 2023
"Billingham 
Rent - £550 (3bed)
Council tax band A - £110
Electricity (Summer) - £60/mt
Gas - (Summer) £50/mt
TV license - Nil 
Internet- £30/mt
Clothing (I don't shop monthly)
Entertainment- £100/mt
Fuel £200/month
Car insurance- £120/mt
Food - £200
Total- £1,420",Aji Agbaje,Sun Jul 16 16:01:47 +0000 2023
"Rent/Mortgage
Gas
Electric
Water 
Council Tax
Home insurance
Depending on where you live service charge 
TV Licence 
Broadband &amp; Phone 
That’s all before you factor in:
Mobile phone 
Food
Car payments 
Repairs and maintenance 
Travel 
Savings  
Gym membership 
🤮🤮🤮🤮",ASHLEIGH LOUISE,Fri Oct 25 12:08:26 +0000 2019
"Location Leicester 

Rent- £1k(3bed)
Council Tax- £155
Energy - £150(gas and electricity)
Water -£60
TV license -
Transportation - £66.5(monthly adult)
Wifi/mobile date -£25
Groceries £400
Clothing- no monthly bill
Entertainment- £100",Awwal Ayoola,Sun Jul 16 13:31:16 +0000 2023
"@Lea_EFC Everyone saying tv license is for BBC. Can you watch ITV without a tv license? Answer is no. You still need a tv license to watch ITV.
Not much I will agree with this bluenosr @Lea_EFC on, but I will agree with this. Discrimination against white, middle aged, men is rife!",Jay7Jay2Jay,Sun Jun 30 11:21:35 +0000 2024
"@NIUKCommunity Location: Leicester 

Rent : £650
Council Tax : £150
Energy : £150
Water : £40
TV license : £0
Transportation : £700 (i travel a lot)
Wifi/mobile data : £30
Groceries : £200
Clothing : £100
Entertainment: £100 (i no de comot)

Total: £2120",Idamu twittar,Sun Jul 16 11:15:13 +0000 2023
Council tax? Water? Electric? Heating? Internet? TV license? Phones aren't £15/m btw. Belongings? Toiletries? Medications? Avocados?,Nat,Tue Mar 02 15:41:10 +0000 2021
"There are certain things that should be paid first each month - rent or mortgage and then council tax

Your water cannot be cut off legally - so offer £1 per month if you cannot afford more, same with other bills such as credit cards, loans etc - it's legal to do this if you are",All tories out-blue/red & yellow,Mon Sep 06 12:59:43 +0000 2021
"People confused about cost of living increases asking how they can afford to live.

That's the point. You're not supposed to. 

Solution:
- Stop paying utility bills
- Stop paying TV licence
- Cancel all your propaganda subscriptions

We have to draw a line somewhere.",Seb Lee,Thu Mar 17 22:09:15 +0000 2022
@CSBlackett I totally agree with that statement I’m on UC aged 60 years young after paying essential bills fuel prepayment meter council tax. My water rates taken direct from UC  I have £1.80 left for food a week Just had a letter my TV licence has been cancelled,Alyson,Thu Apr 21 20:55:34 +0000 2022
"I'm a tory target,,63 I work up to allowed tax threshold,,live in a motorhome, don't pay council tax,,tv licence, rent, or a mortgage 
Come and get you bastards 😁
#LiarJohnson #RwandaNotInMyName #brokenbritain","meat and two veg,,,Reg#🐝🐕🌴",Wed Jun 15 13:01:25 +0000 2022
"@NIUKCommunity Leeds 

Rent - £500
Council Tax - Nil 
Energy - included in rent 
Water - included in rent 
TV license - Nil 
Transportation - £53 (first bus)
Wifi/mobile date - £36
Groceries - £150
Clothing - don’t shop monthly 
Entertainment - £45

Total £784",Masvinci,Sun Jul 16 17:10:11 +0000 2023
"@abati1990 Her BASIC MANDATORY BILLS if in London:
HouseRent
CouncilTax
Waste
HousePhone
MobilePhone
CarFuel
Car Service(A must after certain mileage)
Car Road Worthiness
Car Parking Tickets
Road Tax
Car Insurance
Electric
Water
Gas
Transportation
Food
Drinks
TV Licence
Sky TV Subscription",VINCE ONYEKWELU📺🛃🚨,Wed Mar 20 18:35:40 +0000 2024
"@NIUKCommunity Osapa London
Rent 1bd - £1,200
C Tax - £156
Energy - £136
Water £46
TV licence - £39 then £20 I think
Transport- £100 fuel
Wifi/Mob : £30
Groceries - £200 
Clothing - £100 
Entertainment- £200
Car insurance £85
Vehicle tax £28",Stable Genius,Sun Jul 16 10:24:50 +0000 2023
"Bills I have to settle by next week🤦🤦

Rent - 6500
KPLC Token - its free 
WiFi - 2000
Child support/fees -N/A
Water - free
Black Tax - black tax ni ndoe
Sacco - N/A
Loans -1000
Mum's shopping - ako na bwana 
My shopping -10,000

Total - Ksh 19,500  simple life 💜

You?",Wambui Murindo,Mon Jan 29 15:13:01 +0000 2024
"You 2face already 
Bbc tv license fee 
It's not license fee
 it's a secret tax U worded it as license but really it's a tax 
And bbc sick takeing families 2prison who could not put food on the table 2live.
Bbc no better then post office scam and gas/electric/water sick fucks",Marcus🐦,Sun Jul 14 01:24:50 +0000 2024
"Rent =512
Council Tax -Nil (Exemption for now)
Energy (included in Rent)
Water (Included in Rent)
TV license (Included in Rent)
Transportation (110£)
Wifi/mobile date (15£)
Groceries (70-80)
Clothing (I have enough for now)
Entertainment (20£)",Osinachi,Sun Jul 16 10:49:12 +0000 2023
"Thames Water want £228 per month
British gas want £600 per month
Tv licence want 40+ per month
Bt want £108 per month ( I need my phone/Internet as its my life line)
2 of my children get £10 top each the months I can afford.
I support 5 people and get help with 3 of us from UC.",Lina,Sat Jul 13 10:26:57 +0000 2024
"Bills I have to settle by next week🤦🤦

Rent - 4000
KPLC Token - 200
WiFi - 1500
Child support/fees -N/A
Water - NA
Gas- mafuta ya stove 
Black Tax - ii sijajua inahusu nini
Sacco - NA
Loans -bado
Mum's shopping - God Bless me
My shopping -3000

Total - Ksh 8,700

You?",kisyagi,Fri Dec 01 08:29:25 +0000 2023
"People forget that when you rent a property it isn’t ONLY rent you have to pay for!!

Household bills:
TV licence
Gas
Electric
Water
Council Tax
Broadband
A TV package of some kind (Sky, BT or Virgin)

Then there’s food shopping which adds up quickly!!!

Then you have to think",Photographer,Sun Jan 27 12:49:44 +0000 2019
Bought my Laptop. Paid the tax. Paid for Netflix. Paid for Internet connection. Paid the Vat on that too. I also pay for my electricity. Pay the VAT on that too. They think I will pay Tubridy wage too???? Never. I have paid for what I watch already. No interest in fair City ta.,Mal-Paull,Mon Aug 05 09:52:53 +0000 2019
"Bills I have to settle by next week 😢

Rent - 19k
KPLC Token - 1800
WiFi - 2500
Water - 1500
Netflix-0
Gas- 0
My shopping -8,000
Takataka -iko kwa rent

Total - Ksh 328 million",Typos | Mr. Clips,Wed Nov 01 18:11:45 +0000 2023
"Bills I have to settle: 

Rent - 4000
KPLC Token - stima ni ya landlord 😅
WiFi - 1500
Water - free 
Drinking water refill - 750
Black Tax - Mimi ni toto bado
Savings - pesa mzuri
My shopping - 1500 

Total-8000

Naishi Kwa Imani😂😂",Akinyi,Tue Jan 30 03:36:07 +0000 2024
"Bills I have to settle by next week

Rent - 8,000
KPLC Token - 1000
WiFi - 0
Child support/fees -N/A
Water -0
Gas- 1300 
Black Tax - aai
Sacco - N/A
Loans -0
Mum's shopping - N/A
My shopping -6K",Eldoret Icon🇰🇪,Wed Nov 01 04:57:05 +0000 2023
"Bills I have to settle by next week🤦🤦

Rent - N/A niko kwa lion
KPLC Token - Niko na solar
WiFi - N/A
Child support/fees -N/A
Water - Iko River Yala
Black Tax - black tax tang'o?
Sacco - N/A
Loans - (-100) Tottie
Mum's shopping - N/A
My shopping - 200

Total - Ksh 100

You?",Och!eng,Mon Jan 29 15:58:26 +0000 2024
"Bills I have to settle by next week 😢

Rent - 12,000
KPLC Token - 800
WiFi - 1,000
Water - 500
Netflix-400
Gas- 1,300
My shopping -5,000
Takataka -200

Total - Ksh 21,200

You?",Edwin Nganyi,Wed Nov 01 05:15:57 +0000 2023
"End Month Bills Thread👇

Rent - 15,000
KPLC Token - 1,000
WiFi - 5500
Water - 1,500
Gas- 3,000
Shopping - 10,000
Subscriptions - 5,000
Child support/fees - 0
Black Tax - 0
Loans/Debt - 0
Girlfriend allowance - 0
Gym - 0

Total - Ksh 41,000

You?",CITY DIGEST.,Mon Jan 29 15:37:19 +0000 2024
"Billingham 
Rent - £550 (3bed)
Council tax band A - £110
Electricity (Summer) - £60/mt
Gas - (Summer) £50/mt
TV license - Nil 
Internet- £30/mt
Clothing (I don't shop monthly)
Entertainment- £100/mt
Fuel £200/month
Car insurance- £120/mt
Food - £200
Total- £1,420",Aji Agbaje,Sun Jul 16 16:01:47 +0000 2023
"Bills I have to settle this week🤦🤦

Rent- 27000
KPLC Token-2000
Wifi- 2999
Girlfriend Allowance-10K
Water - 1000
Gas- 2600
Black Tax - 4000
Re touch - 1000
Total = 50,599

Na sina kazii🤦🤦🤦",SHANKI👑,Tue Jul 04 17:04:04 +0000 2023
"Rent : God provides(mat 6:25-28) 
Council Tax : Matt 22:20-22
Energy: Phil 2:12-13(msg)
Water -John 4:14
TV license: flex  
Transportation : na God o
Wifi/mobile date : vibes 
Groceries : Phil 4:19
Clothing : unlimited
Entertainment:unlimited",Queen Pope (•͡.̮~͡),Sun Jul 16 20:46:13 +0000 2023
"Let's say the salary is 200k
30% tax on 100k =170k (it depends 25-30%) I heard the first 100k doesn't count. 
Monthly bills
Water board: if it's 15k then you pay K2,475 (16.5% tax)
Escom: if it's 20k then you pay K3,300 (16.5% tax) 
Tax on Groceries 💔

Open for corrections!! 🤝",Shane Kondowe,Sun Jul 02 04:59:18 +0000 2023
"Bills I have to settle this week🤦🤦

Rent - 15,000
KPLC Token - 1,800
WiFi - 2,799
Child support/fees -10,000
Water - 1,272
Black Tax - 5,000
Sacco - 13,900
Loans - Nill
Mum's shopping - 5,000
My shopping -16,000

Total - Ksh 70,771

You?",CT,Mon Mar 04 13:04:15 +0000 2024
"Bills I have to settle by next week🤦🤦

Rent - Free
KPLC Token - free
WiFi - 2,799
Child support/fees -N/A
Water - free
Sacco - 15,000
Loans -3,000 
My shopping -Done ( 8,000)
Koinange - 2500
Total - 30,800

You?",THE NAIROBIYAN™,Thu Jan 04 16:37:18 +0000 2024
"Bills I have to settle by next week🤦🤦

Rent - 15,000
KPLC Token - 2,000
WiFi - 2,799
Child support/fees -N/A
Water - 1,200
Black Tax - 15,000
Sacco - 12,000
Loans -7,000
Mum's shopping - 5,000
My shopping -10,000

Total - Ksh 69,999

You?",CT,Mon Jan 29 15:05:49 +0000 2024
"This is ridiculous you can’t even breathe in London without having to pay for something, this is why most us Londoners still live with parents. This city is a scam",El Ninō 🇲🇦,Fri Oct 16 15:46:34 +0000 2020
"Greenwich Peninsula, London

Rent: £2800 [2BR, 2T]
Council Tax: £185
Energy: £70
Heating: £35
Water: £30
TV license: £15
Transportation: £120
Wifi/mobile date: £21 / £31
Groceries: £150
Entertainment: £100 max",UGO 🇬🇧,Sun Jul 16 11:33:16 +0000 2023
"London- Monthly expense
Rent - 1,800 2bedroom flat
Council Tax - £150
Energy -£60
Water -£60
TV license - £15
Transportation - £125
Wifi/mobile date -£60
Groceries -£250
Clothing - £50
Entertainment-
Road tax- £32
Parking tax-£25
Car finance - £150
£2,777",Ladyinred,Sun Jul 16 17:53:34 +0000 2023
"London In Jesus Name:

Rent £1500 (2bd)
Council Tax (£150)
Energy (£100)
Water (£100)
TV license (£90)
Transportation (£90)
Wifi/mobile date (£90)
Groceries (£100)
Clothing (£50)
Entertainment (£100)

Don’t say anything, just RT and move… “ape mo’ra eni la n pe temidire”",Digital Marketing Analyst | DataFestAfrica2024,Mon Jul 17 15:57:02 +0000 2023
"Rent =512
Council Tax -Nil (Exemption for now)
Energy (included in Rent)
Water (Included in Rent)
TV license (Included in Rent)
Transportation (110£)
Wifi/mobile date (15£)
Groceries (70-80)
Clothing (I have enough for now)
Entertainment (20£)",Osinachi,Sun Jul 16 10:49:12 +0000 2023
"London:

Rent: £0
Council Tax: £0
Energy: £0
Water: £0
TV license£ 0
Transportation: £0
Wifi/mobile date: £0
Groceries: £0
Clothing: £0
Entertainment: £

Thank God for God and my sugar mummy &gt;&gt;&gt;&gt;&gt;&gt;",Bishop of the Diocese of Oyo,Sun Jul 16 19:30:16 +0000 2023
"You 2face already 
Bbc tv license fee 
It's not license fee
 it's a secret tax U worded it as license but really it's a tax 
And bbc sick takeing families 2prison who could not put food on the table 2live.
Bbc no better then post office scam and gas/electric/water sick fucks",Marcus🐦,Sun Jul 14 01:24:50 +0000 2024
"Birmingham:

Rent: £975
Council Tax: £180
Energy: £100
Water: £28
TV license£ 0
Transportation: £200
Wifi/mobile date: £80 (my phone plus wifi at home)
Groceries: £250
Clothing: £300-£500
Entertainment: £200",nwamaka.,Sun Jul 16 11:58:37 +0000 2023
"London 

Rent £800
Council Tax inc
Energy £35 
Water inc
TV license NA
Transportation £150
Wifi/mobile date Wi-Fi inc/ mobile data £60
Groceries £200
Clothing  £100
Entertainment £500",Magnificient Daddy PhD,Mon Jul 17 20:12:55 +0000 2023
"Rent :- £800  PCM all inclusive (S.E london)
Council Tax N/A
Energy N/A
Water N/A
TV license £150 (annual) 
Transportation less than £150 fuel 
Wifi/mobile:  £25 unlimited everything with 3 (I own my phone outright) 

Groceries £25 
Clothing:- less £500py
Charity £10pm (shelter)",The Bricklayers Son 🧘🏾‍♂️🌳,Sun Jul 16 23:28:37 +0000 2023
"Rent— £1,300
Council Tax — let me ask my husband 
Energy— £500
Water— £150
TV license -£0
Transportation- £0, I work from home
Wifi/mobile date— £200
Groceries— £700
Clothing —£500
Entertainment —I’m an introvert 

🌚🌚",Opeyemi Feyisike 🧣🧣,Sun Jul 16 19:07:17 +0000 2023
"Thames Water want £228 per month
British gas want £600 per month
Tv licence want 40+ per month
Bt want £108 per month ( I need my phone/Internet as its my life line)
2 of my children get £10 top each the months I can afford.
I support 5 people and get help with 3 of us from UC.",Lina,Sat Jul 13 10:26:57 +0000 2024
"Inheritance tax
Council tax
Water rates
Sanitary towels
Hospital parking
Permits for where you live
Car insurance (you should get at least half back if you have no claims within that year)
Congestion charge
ULEZ",💚,Mon Mar 22 12:39:48 +0000 2021
"Glasgow 

Rent 2bedroom £750
Council tax £177
Energy and water bills £143
TV license £15
Transportation £100
WiFi+mobile data £30
Groceries (family of 4) £350
Clothing £100
Entertainment £80
Black tax £500",Kunle,Sun Jul 16 20:38:58 +0000 2023
"Rent - £1500
Council tax - £150
All Utilities - £350 (3rd party means energy/water usage will go up)
Wifi/Netflix/Prime - £70
Actual Cost of Renting - £2,070

3rd party pays £800, owner of house pays £1,270",Dave,Fri Feb 09 09:37:19 +0000 2024
"3 things you’re not warned about before you reach adulthood:

1. Going out and everything in-between suddenly becomes expensive

2. TV license and council tax

3. Income tax, NI, pension contributions and student loan repayments all deducted from your payslip",kia commodore,Sat Aug 28 08:02:05 +0000 2021
"Billingham 
Rent - £550 (3bed)
Council tax band A - £110
Electricity (Summer) - £60/mt
Gas - (Summer) £50/mt
TV license - Nil 
Internet- £30/mt
Clothing (I don't shop monthly)
Entertainment- £100/mt
Fuel £200/month
Car insurance- £120/mt
Food - £200
Total- £1,420",Aji Agbaje,Sun Jul 16 16:01:47 +0000 2023
"🤣🤣🤣🤣🤣🙄

Just had a call from the Housing Office
And guess where I'm going?
In the next street!!
Rent, Council tax, Water, Gas, Electric will
be paid. I am paying everything myself here
Just utter madness..",Duchess Taya of England,Fri Mar 08 16:58:31 +0000 2024
"Rent— £1,300
Council Tax —I evade it 
Energy— £500
Water— £150
TV license -£0
Transportation- £0, I work from home
Wifi/mobile date— £200
Groceries— £500
Clothing —£400
Entertainment —£0. I’m an introvert",CHECK YOUR DM,Sun Jul 16 19:03:41 +0000 2023
"@NIUKCommunity London

Council Tax : £Haaa!😩
Energy :£Haa(always outside)
Water  :£Haa(always outside)
TV license :£Ha(no time to watch tv)
Transportation :£Haaa! 
Wifi/mobile date :£Haa(unlimited)
Groceries :£hanhan 
Clothing :£Ha 
Entertainment :£Ew!
Rent: £Haaàaaa!!!😭😭😭
Total=£🤕🤕🤕🤕",YemiMyLover,Sun Jul 16 11:39:26 +0000 2023
"Rent =512
Council Tax -Nil (Exemption for now)
Energy (included in Rent)
Water (Included in Rent)
TV license (Included in Rent)
Transportation (110£)
Wifi/mobile date (15£)
Groceries (70-80)
Clothing (I have enough for now)
Entertainment (20£)",Osinachi,Sun Jul 16 10:49:12 +0000 2023
#counciltax rent and council tax should be frozen during this period end of and as for tv licence they can go suck a fuck as i dont use any bbc channels,Adam Middleton,Thu Apr 02 07:19:35 +0000 2020
"People forget that when you rent a property it isn’t ONLY rent you have to pay for!!

Household bills:
TV licence
Gas
Electric
Water
Council Tax
Broadband
A TV package of some kind (Sky, BT or Virgin)

Then there’s food shopping which adds up quickly!!!

Then you have to think",Photographer,Sun Jan 27 12:49:44 +0000 2019
"You 2face already 
Bbc tv license fee 
It's not license fee
 it's a secret tax U worded it as license but really it's a tax 
And bbc sick takeing families 2prison who could not put food on the table 2live.
Bbc no better then post office scam and gas/electric/water sick fucks",Marcus🐦,Sun Jul 14 01:24:50 +0000 2024
"I fact checked @BernieSpofforth's tweet that meter readers are expected to snoop on TV licence dodgers. It appears to be true. 

An employee review refers to 'You will also have to deliver debt letters to utility customers &amp; TV license letters to households without a license.' https://t.co/74L7L3AEJp",David Atherton,Fri Feb 17 08:35:53 +0000 2023
"I very much agree with this and would go further - I'd like my energy to be municipal, so I pay for it with my council tax bill as I do for water.  Broadband, too.",Auntie Syzygy,Wed Mar 27 09:23:01 +0000 2024
"Thames Water want £228 per month
British gas want £600 per month
Tv licence want 40+ per month
Bt want £108 per month ( I need my phone/Internet as its my life line)
2 of my children get £10 top each the months I can afford.
I support 5 people and get help with 3 of us from UC.",Lina,Sat Jul 13 10:26:57 +0000 2024
"Billingham 
Rent - £550 (3bed)
Council tax band A - £110
Electricity (Summer) - £60/mt
Gas - (Summer) £50/mt
TV license - Nil 
Internet- £30/mt
Clothing (I don't shop monthly)
Entertainment- £100/mt
Fuel £200/month
Car insurance- £120/mt
Food - £200
Total- £1,420",Aji Agbaje,Sun Jul 16 16:01:47 +0000 2023
"Rent— £1,300
Council Tax — let me ask my husband 
Energy— £500
Water— £150
TV license -£0
Transportation- £0, I work from home
Wifi/mobile date— £200
Groceries— £700
Clothing —£500
Entertainment —I’m an introvert 

🌚🌚",Opeyemi Feyisike 🧣🧣,Sun Jul 16 19:07:17 +0000 2023
"Rent - £1500
Council tax - £150
All Utilities - £350 (3rd party means energy/water usage will go up)
Wifi/Netflix/Prime - £70
Actual Cost of Renting - £2,070

3rd party pays £800, owner of house pays £1,270",Dave,Fri Feb 09 09:37:19 +0000 2024
"Energy wholesale prices have gone through the roof. But if Milk, Bread, Tea and Beer had risen by the same amount, how much would you be paying for them?

@paulbrandITV investigates in Cost Of Living: The Help You Need? 

On @ITV at 8:30pm #ITVTonight https://t.co/2IOSC1Zz4a",Tonight,Thu Oct 06 14:38:19 +0000 2022
"@NIUKCommunity 3 bed Loughborough 

Rent -1000
Council Tax - 122
Energy - 250
Water -40
TV license - 23
Transportation - 150 (big family)
Wifi/mobile date - 28
Groceries - 350
Clothing - 100
Entertainment - 100",It is WELL,Sun Jul 16 08:54:38 +0000 2023
"TWO more vulnerable women prosecuted for non-payment of her TV license fee. One woman w/mental health issues, another a mum w/four children on Universal Credit + struggling to pay existing debts, paying a fine means not feeding her kids.

Thanks to Tristan for reporting these ⬇️",David Challen,Mon Nov 13 11:04:07 +0000 2023
"Rent/Mortgage
Gas
Electric
Water 
Council Tax
Home insurance
Depending on where you live service charge 
TV Licence 
Broadband &amp; Phone 
That’s all before you factor in:
Mobile phone 
Food
Car payments 
Repairs and maintenance 
Travel 
Savings  
Gym membership 
🤮🤮🤮🤮",ASHLEIGH LOUISE,Fri Oct 25 12:08:26 +0000 2019
"Huntingdon 

Rent  - £400 (sharing a 2 bedroom)
Council Tax - £76
Energy -£45
Water - £31
TV license - £7
Transportation - £50
Wifi/mobile date - £37
Groceries - £100
Clothing - £150 (not every month) 
Entertainment - £100",Beejay 😎,Sun Jul 16 22:53:06 +0000 2023
"Bills going up in April:

1. Phone and broadband costs
2. Water bills get more expensive
3. Council tax rises
4. TV, car and dental fees rise

- BBC",Dr Dípò Awójídé,Sat Mar 30 11:24:35 +0000 2024
"@destinysharles Absolutely definitely in our case. 

No council tax, no water rates. Monthly outgoings are a couple of hundred for electric. This time last year we were paying £860 a month rent to a fecking useles landlord! Plus all the bills. Owning our own house has changed our lives. https://t.co/mPDzrBqd0F",Ryder 🇮🇪 🇪🇺,Sun Jul 31 13:04:57 +0000 2022
"There are certain things that should be paid first each month - rent or mortgage and then council tax

Your water cannot be cut off legally - so offer £1 per month if you cannot afford more, same with other bills such as credit cards, loans etc - it's legal to do this if you are",All tories out-blue/red & yellow,Mon Sep 06 12:59:43 +0000 2021
"@NIUKCommunity Coventry 

Rent - £1200 (3 bed) 
Council Tax - £110
Energy - £150 (Gas and Electric)
Water - £27
TV license - N/A
Transportation - £200 (fuel) 
Wifi/mobile date £44 (WiFi) £15 (mobile)
Groceries - £150
Clothing - £50
Entertainment - £100 

Total £2046 🥹",Kvng_fuad,Sun Jul 16 09:33:11 +0000 2023
